job_title,experience,salary,location,job_description,tech_stack
MySQL DBA,,Not disclosed ,,,"['Analytical skills', 'SAN', 'French', 'Linux', 'MySQL', 'Shell scripting', 'Database', 'Database maintenance']"
MSSQL DBA,,Not disclosed ,,,"['Performance tuning', 'SAN', 'MS SQL', 'French', 'Disaster recovery', 'query', 'Database', 'Troubleshooting']"
PostgreSQL DBA,,Not disclosed ,,,"['Patch management', 'Automation', 'Version control', 'Database design', 'Postgresql', 'MySQL', 'Shell scripting', 'Oracle']"
DBA,,Not disclosed ,,,"['Linux', 'Database', 'Database administration', 'Archiving', 'Management', 'Troubleshooting', 'SQL development', 'Unix shell scripting']"
SQL Server DBA,,Not disclosed ,,,"['Order management', 'Performance tuning', 'RDBMS', 'Consulting', 'Disaster recovery', 'Schema', 'Active directory', 'HTTP']"
DBA ( Oracle + MS-SQL),,Not disclosed ,,,"['dataguard', 'oracle dba', 'Replication', 'SQL DBA', 'Oracle 11G', 'Oracle', 'SQL Server', 'SQL']"
"Senior Advanced Services Engineer, CSS, Database",,18-33 Lacs PA ,,,"['Performance Tuning', 'High Availability', 'Troubleshooting', 'Senior', 'Cs', 'Performance', 'Availability', 'DBMS']"
Lead Engineer - HANA Database administration,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Access management', 'Disaster recovery', 'SAP Basis', 'Scrum', 'Outsourcing', 'Troubleshooting']"
Senior Manager of Database Administration,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Data management', 'Data modeling', 'Project management', 'Postgresql', 'MySQL', 'Database administration']"
Database Administration,,Not disclosed ,,,"['database', 'MNC', 'code', 'Postgresql', 'Database administration', 'PLSQL', 'Sound', 'Software']"
python Developer NO sql database,,Not disclosed ,,,"['GIT', 'NoSQL', 'Networking', 'Linux', 'Cloud Applications', 'Shell scripting', 'Cloud', 'Load balancing']"
Sr . SQL DBA,,Not disclosed ,,,"['VMware', 'SAN', 'Automation', 'MS SQL', 'MySQL', 'Active directory', 'Windows', 'Oracle']"
Database Engineer,,Not disclosed ,,,"['Performance tuning', 'Data migration', 'Data modeling', 'Database design', 'Postgresql', 'MySQL', 'Disaster recovery', 'MongoDB']"
Database Resiliency Engineer,,Not disclosed ,,,"['Computer science', 'Automation', 'Version control', 'GIT', 'RDBMS', 'Coding', 'Powershell', 'MySQL']"
Database Engineer,,Not disclosed ,,,"['Ms Sql Serve', 'MongoDB', 'Stored Procedures', 'Database Migration', 'ASP.Net MVC', 'Serv', 'MVC', 'ASP.Net']"
Senior DBA,,22.5-35 Lacs PA ,,,"['High Availability', 'SQL Server Administration', 'Replication', 'Log Shipping', 'T SQL', 'Senior', 'Serv', 'Shipping']"
Mysql DBA with Aurora DB / AWS RDS | WFO,,20-27.5 Lacs PA ,,,"['Aurora DB', 'Amazon Rds', 'MYSQL DBA', 'AWS', 'Db', 'Database administration', 'Wfo', 'MySQL']"
Database Administrator,,1-5 Lacs PA ,,,"['Sql Query Writing', 'SQL DBA', 'MySQL Database Administration', 'MySQL', 'Javascript', 'SQL Server', 'SQL database', 'Query']"
Database Administrator Level 2,,Not disclosed ,,,"['Oracle Database', 'Postgresql', 'ocp', 'Database Administration', 'ora', 'DBMS', 'Administration', 'Operating systems']"
DBA Architect,,Not disclosed ,,,"['Solution architecture', 'Automation', 'MS SQL', 'Networking', 'Enterprise architecture', 'MySQL', 'Agile', 'Oracle']"
DBA,,10-20 Lacs PA ,,,"['MySQL', 'Aurora', 'Amazon Rds', 'Database administration']"
DBA Engineer Mainframe,,Not disclosed ,,,"['Business process', 'Computer science', 'Analytical', 'Schema', 'Agile', 'Troubleshooting', 'Information technology', 'Monitoring']"
"NoSQL DBA Kafka, Elastic Search - DBA Professional",,Not disclosed ,,,"['Unix', 'Performance tuning', 'NoSQL', 'Linux', 'Apache', 'Business solutions', 'SSL', 'Monitoring']"
SSIS DEVELOPER+SQL DBA,,Not disclosed ,,,"['Data migration', 'data services', 'MCSD', 'SSRS', 'power bi', 'Stored procedures', 'SSIS', 'SQL Azure']"
Database Administrator,,Not disclosed ,,,"['Database Administration', 'Oracle 10G', 'SQL', 'Administration', 'DBMS', 'Oracle']"
Appa DBA,,Not disclosed ,,,"['Oracle Apps', 'Weblogic', 'Oracle forms', 'Data structures', 'Oracle RAC', 'Troubleshooting', 'Apps DBA', 'Analytics']"
Kondor DBA,,Not disclosed ,,,"['BPO', 'Payroll', 'Staffing', 'Unix administration', 'Sybase DBA', 'Primary skills', 'professional services', 'Troubleshooting']"
MySQL DBA Consultant,,Not disclosed ,,,"['BPO', 'Payroll', 'zabbix', 'Tracking', 'query optimization', 'Staffing', 'Triggers', 'Stored procedures']"
Team Lead DBA Process,,Not disclosed ,,,"['Computer science', 'MS SQL', 'Team management', 'MS Access', 'Data processing', 'Dbase', 'Data quality', 'ITES']"
Senior Database Administrator,,Not disclosed ,,,"['MySQL', 'DBA', 'database Administrator', 'MySQL Database Administration', 'SQL database', 'Senior', 'Administration', 'DBMS']"
Apps DBA,,Not disclosed ,,,"['Weblogic', 'Oracle forms', 'Data structures', 'Oracle RAC', 'Apps DBA', 'Troubleshooting', 'Analytics', 'Oracle e-business suite']"
DBA,,Not disclosed ,,,"['Wireless', 'SAN', 'Change management', 'Networking', 'Project management', 'Configuration management', 'Windows', 'Oracle']"
Application DBA,,Not disclosed ,,,"['Weblogic', 'Oracle forms', 'Data structures', 'Oracle RAC', 'Troubleshooting', 'Middleware', 'Analytics', 'Oracle e-business suite']"
DBA Admin-PG 55,,Not disclosed ,,,"['Engineering services', 'Maven', 'github', 'Powershell', 'GCP', 'DBA Administrator', 'Workflow', 'Windows']"
Postgresql Database Administrator,,22.5-25 Lacs PA ,,,"['AWS cloud platform', 'Postgresql', 'Data base administrator', 'schema design', 'Data dictionaries', 'RDS', 'DBMS', 'Base']"
Sybase DBA,,Not disclosed ,,,"['Unix', 'Solaris', 'Enterprise security', 'Shell scripting', 'Sybase DBA', 'SSH', 'Perl', 'Sybase']"
DBA Lead,,Not disclosed ,,,"['IT services', 'Performance tuning', 'Linux', 'Data management', 'Shell scripting', 'Windows', 'SSIS', 'Troubleshooting']"
Postgresql Database Administrator,,18-20 Lacs PA ,,,"['Postgresql', 'EC2', 'Cloud Formation Aws', 'Aurora Mysql', 'MySQL', 'Rds Postgresql', 'AWS', 'DBMS']"
SQL Server DBA III / IV,,Not disclosed ,,,"['Patch management', 'Performance tuning', 'Log shipping', 'Automation', 'Production support', 'Disaster recovery', 'Troubleshooting', 'Operations']"
MS SQL Server DBA (Product Support),,Not disclosed ,,,"['Performance tuning', 'Production support', 'Wealth management', 'Disaster recovery', 'Stored procedures', 'Troubleshooting', 'Monitoring', 'Product support']"
Oracle Database Engineer,,Not disclosed ,,,"['Oracle Database', 'Core Oracle 11g', 'Oracle Exadata Platform', 'Production support', 'OCM', 'Oracle DBA', 'PLSQL', 'Application development']"
Oracle DBA Shift Manager,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Automation', 'Linux', 'SOA', 'Production support', 'Weblogic', 'Oracle DBA']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Solaris', 'usage', 'Oracle DBA', 'J2Ee', 'sql', 'scripting']"
Databases Engineer,,Not disclosed ,,,"['SQL Development', 'SQL server 2008', 'SQL server clustering', 'ITIL', 'SQL logins', 'SQL database', 'SQL Server 2019', 'MySQL']"
SQL DBA,,Not disclosed ,,,"['Computer science', 'Data modeling', 'RDBMS', 'Disaster recovery', 'Schema', 'SSIS', 'Information technology', 'SQL DBA']"
Database Testing Professional,,Not disclosed ,,,"['Database Testing', 'Software Testing', 'troubleshooting', 'mobile applications testing', 'SQL', 'Mobile application testing', 'Application', 'DBMS']"
SQL DBA,,Not disclosed ,,,"['Computer science', 'Data modeling', 'RDBMS', 'Disaster recovery', 'Schema', 'SSIS', 'Information technology', 'SQL DBA']"
BI & SQL Developer & DBA Analyst,,Not disclosed ,,,"['Business process', 'RDBMS', 'Enterprise applications', 'Consulting', 'OLAP', 'System design', 'Gap analysis', 'Troubleshooting']"
Oracle Database Administrator,,Not disclosed ,,,"['backup', 'oracle', 'oracle rac', 'zfs', 'enterprise', 'supercluster', 'disaster recovery', 'recovery']"
Oracle Database Administrator,,7-11 Lacs PA ,,,"['Dataguard', 'Cloning', 'Oracle DBA', 'Golden Gate', 'RAC', 'Exadata', 'Patching', 'Restore And Recovery']"
SQL DBA Administrator,,Not disclosed ,,,"['Performance tuning', 'continuous integration', 'MS SQL', 'Coding', 'Management systems', 'Time management', 'Debugging', 'E-governance']"
DBA,,6.5-9.5 Lacs PA ,,,"['Database Administration', 'Powershell', 'Database Design', 'SQL DBA', 'RDBMS', 'SQL Server Administration', 'Windows Server', 'Backup']"
APPS DBA Professional,,Not disclosed ,,,"['DBA', 'unix shell scripting', 'export import', 'oem', 'apps dba', 'rman', 'database administration', 'Shell scripting']"
Mysql Database Administrator,,Not disclosed ,,,"['MySQL Database Administration', 'MySQL', 'Mysql Database', 'SQL database', 'Administration', 'DBMS', 'Database administration']"
Database Administrator II,,Not disclosed ,,,"['Database Administration', 'SQL Server 2008', 'Cloud', 'Oracle performance monitoring', 'Oracle Golden Gate', 'troubleshooting', 'SQL Server 2014', 'Oracle']"
Database Administrator II,,Not disclosed ,,,"['Database Administration', 'performance tuning', 'MYSQL', 'troubleshooting', 'Oracle', 'sql server', 'Query optimization', 'Serv']"
Mysql Database Administrator,,Not disclosed ,,,"['MySQL Database Administration', 'MySQL', 'Team Leading', 'Performance Tuning', 'Leadership', 'Team', 'Administration', 'Performance']"
SQL Server Database Administrator,,Not disclosed ,,,"['Database Administration', 'SQL Server Dba', 'T-SQL', 'Azure Database', 'SQL Server administration', 'Serv', 'Database mirroring', 'Microsoft Azure']"
"Senior DBA , Microsoft SQL Server",,Not disclosed ,,,"['SQL Server Database Administrator', 'SAN', 'Performance tuning', 'Database design', 'MySQL', 'Application development', 'Oracle', 'Open source']"
Hiring Senior Oracle Database Administrator !!,,15-25 Lacs PA ,,,"['oracle database administrator', 'Oracle DBA', 'Dataguard', '12C', 'Oracle Database', '11G', 'Awr Report Analysis', 'oracle DBA INSTALLATION']"
Oracle Database Administrator,,10-15 Lacs PA ,,,"['Oracle DBA', 'Dataguard', 'Exadata', 'RAC', 'Oracle Admin', 'Golden Gate', 'Oracle 11G', 'RMAN']"
Oracle Database Administrator,,Not disclosed ,,,"['Exadata', '12C', '11g', 'Oracle DBA', 'Core Dba', 'Administration', 'Core', 'DBMS']"
Senior Oracle Database Administrator,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'database security', 'Database administration', 'Oracle DBA', 'Troubleshooting', 'Information technology', 'RMAN']"
Oracle DBA Architect // Early joiners,,Not disclosed ,,,"['Oracle DBA', 'Database Migration', 'aws', 'Oracle', 'Architecture', 'Database administration', 'Migration', 'DBMS']"
Oracle DBA L3,,Not disclosed ,,,"['IT services', 'Managed services', 'RAC', 'Database', 'Oracle DBA', 'Performance optimization', 'Data Processor', 'microsoft']"
Oracle DBA Manager,,Not disclosed ,,,"['Performance tuning', 'Production management', 'database security', 'Shell scripting', 'Oracle DBA', 'PLSQL', 'Troubleshooting', 'RMAN']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Administration', 'query', 'Database administration', 'PLSQL', 'Oracle RAC', 'Oracle']"
Oracle Database Administrator,,Not disclosed ,,,"['Unix', 'Application support', 'Linux', 'Shell scripting', 'Database administration', 'Oracle DBA', 'PLSQL', 'Windows']"
Att Oracle Database Administrator- DXC Technologies,,Not disclosed ,,,"['CVS', 'Production support', 'CAPM', 'Oracle DBA', 'Oracle Database Administrator', 'DBMS', 'Oracle database', 'Database administration']"
Oracle DBA Professional,,Not disclosed ,,,"['Oracle database', 'Training', 'database security', 'Debugging', 'Oracle DBA', 'Oracle', 'Database administration', 'DBMS']"
Oracle DBA Professional,,Not disclosed ,,,"['Consulting', 'Oracle DBA', 'Data structures', 'Application development', 'DBMS', 'Oracle', 'Troubleshooting', 'Business solutions']"
ORACLE DBA,,Not disclosed ,,,"['Administration', 'Finance', 'Database administration', 'Programming', 'Transition', 'Manager Technology', 'Oracle DBA', 'Database maintenance']"
Lead Consultant Oracle DBA,,Not disclosed ,,,"['BPO', 'Performance tuning', 'Payroll', 'Siebel', 'SQL Tuning', 'Staffing', 'Database administration', 'Oracle DBA']"
ORACLE DBA,,Not disclosed ,,,"['Unix', 'Payroll', 'Change management', 'Production support', 'Database design', 'Database administration', 'Oracle DBA', 'Oracle']"
Oracle DBA Consultant,,Not disclosed ,,,"['BPO', 'Oracle database', 'Payroll', 'Staffing', 'Consulting', 'Disaster recovery', 'Tools', 'Oracle DBA']"
Oracle DBA SME,,Not disclosed ,,,"['BPO', 'Oracle database', 'Payroll', 'Staffing', 'Consulting', 'Disaster recovery', 'Tools', 'Oracle DBA']"
ORACLE DBA,,Not disclosed ,,,"['Computer science', 'Data dictionary', 'Performance tuning', 'Storage management', 'OEM', 'Database', 'Oracle DBA', 'Troubleshooting']"
Oracle DBA,,Not disclosed ,,,"['Oracle database', 'Database architecture', 'Database', 'Oracle DBA', 'Management', 'RMAN', 'Oracle 10G', 'DBMS']"
Oracle Database Administrator,,Not disclosed ,,,"['Oracle database', 'Administration', 'Database', 'Oracle DBA', 'Oracle', 'Troubleshooting', 'Statistics', 'Monitoring']"
Oracle-DBA Developer,,Not disclosed ,,,"['Performance tuning', 'query optimization', 'Database design', 'data security', 'Disaster recovery', 'Oracle DBA', 'Oracle RAC', 'Stored procedures']"
Oracle Dba,,Not disclosed ,,,"['Installation', 'development testing', 'Support', 'Statspack', 'Database administration', 'Programming', 'Oracle DBA', 'PLSQL']"
Oracle DBA,,Not disclosed ,,,"['Unix', 'Automation', 'Shell scripting', 'Database administration', 'Oracle DBA', 'PLSQL', 'SOW', 'Windows']"
Oracle DBA,,Not disclosed ,,,"['Backend', 'Data management', 'Coding', 'Database design', 'Staffing', 'data security', 'Postgresql', 'MySQL']"
Oracle Application Database Administrator,,Not disclosed ,,,"['Oracle', 'Oracle Application Database Administrator', 'AWS RDS', 'Postgresql', 'Oracle Apps Dba', 'OEM 12c', 'OEM 13c', 'AWS']"
oracle dba,,Not disclosed ,,,"['Training', 'Data management', 'data security', 'Debugging', 'Database administration', 'Database', 'Oracle DBA', 'Oracle']"
Oracle DBA,,Not disclosed ,,,"['Performance tuning', 'Staffing', 'Database administration', 'Oracle DBA', 'PLSQL', 'Oracle RAC', 'Unix shell scripting', 'Monitoring']"
Database Administrator - Oracle,,Not disclosed ,,,"['Training', 'PDF', 'Accounting', 'Database administration', 'Oracle payroll', 'Taxation', 'Oracle', 'Database Administrator']"
ORACLE core DBA,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'OEM', 'query', 'Oracle DBA', 'Oracle RAC', 'performance', 'dbms']"
oracle DBA,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Architecture', 'RAC', 'Database', 'Database administration', 'Oracle DBA', 'Troubleshooting']"
Oracle Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Database design', 'database security', 'Disaster recovery', 'Oracle DBA', 'PLSQL', 'Oracle RAC', 'Troubleshooting']"
Oracle DBA Developer,,Not disclosed ,,,"['Oracle database', 'Training', 'database security', 'Debugging', 'Oracle DBA', 'DBMS', 'Development', 'Database administration']"
Oracle DBA Developer,,Not disclosed ,,,"['Oracle database', 'Training', 'database security', 'Debugging', 'Oracle DBA', 'DBMS', 'Security', 'Oracle']"
