Profile,job_title,experience,salary,location,job_description,tech_stack
DB,Associate MySQL DBA,,Not disclosed ,,,"[MySQL, Database Administration, Mysql Administration, Database Management, Mysql Database, MySQL Database Administration, DBMS, Administration]"
DB,Senior GIS Database Administrator,,Not disclosed ,,,"[GIS, Performance tuning, Urban planning, Business analytics, Analytical, Agile, Information management, Troubleshooting]"
DB,"Postgresql DBA, AWS & Cloud Developer",,Not disclosed ,,,"[Postgresql, database security, Cloud, Database administration, Management, Troubleshooting, SSL, Monitoring]"
DB,Database Administrator,,Not disclosed ,,,"[Administration, Usage, Linux, Postgresql, Shell scripting, Database, Manager Technology, Wellness]"
DB,Database administrator,,Not disclosed ,,,"[Media management, Social media, Management, Database Administrator, database administration, dbms, administration, media]"
DB,Database Administrator,,Not disclosed ,,,"[Performance tuning, NoSQL, MySQL, Shell scripting, Disaster recovery, Database administration, Perl, Monitoring]"
DB,Tech Lead/Team Lead Technical - DBA,,Not disclosed ,,,"[T-SQL, MS SQL, Team leading, Cloud, Database administration, Technical Lead, Individual Contributor, SQL]"
DB,Senior MySQL Database Administrator,,Not disclosed ,,,"[Computer science, Linux, JBoss, Cloud Services, SAAS, MySQL, Apache, mysql database administrator]"
DB,Database Administrator,,Not disclosed ,,,"[Backend, Front end, Data management, Coding, Database design, data security, Database administration, Programming]"
DB,Sr. Database Administrator,,Not disclosed ,,,"[Computer science, Data analysis, Data modeling, Analytical, System integration, MySQL, Tools, Database administration]"
DB,DBA Genius DBA / SDBA:,,Not disclosed ,,,"[Support, MySQL, Database administration, Perl, Business Executive, Scripting, dbms, administration]"
DB,Database Administrator,,Not disclosed ,,,"[Database architecture, Data modeling, Database Administrator, Architecture, Administration, Modeling, Data, Database design]"
DB,Senior MySQL Database Administrator,,Not disclosed ,,,"[Senior MySQL Database Administrator, cloud service s, python, nagios academic, java, apache, jboss, linux]"
DB,Teradata Performance DBA,,Not disclosed ,,,"[Unix, Consulting, Database administration, Incident management, MVC, Teradata, Macros, Analytics]"
DB,Database Administrator,,Not disclosed ,,,"[ERP, Database administration, Database Administrator, DBMS, Administration]"
DB,PostgreSQL DBA Professional,,Not disclosed ,,,"[Linux, Postgresql, Disaster recovery, Schema, Database, Database administration, Database maintenance, Management]"
DB,Postgres DBA Developer,,Not disclosed ,,,"[Agile scrum, Database administration, PLSQL, Performance analysis, Oracle, AWS, Unix shell scripting, PGSQL]"
DB,Senior Hana DBA,,Not disclosed ,,,"[Computer science, Networking, Db2, Postgresql, MySQL, Windows, Information technology, Unix shell scripting]"
DB,Database Administrator,,Not disclosed ,,,"[Database Administrator, database administration, dbms, administration]"
DB,MSSQL DBA,,Not disclosed ,,,"[Performance tuning, Data migration, query optimization, Database mirroring, Troubleshooting, IT operations, Information technology, Performance monitoring]"
DB,L2 DBA,,Not disclosed ,,,"[Database architecture, Performance tuning, Windows OS, Database, Deployment, Database maintenance, Oracle, User management]"
DB,DBA,,Not disclosed ,,,"[Unix, Database, Database administration, Windows, Administration, DBMS, Microsoft Windows]"
DB,Sybase DBA Admin,,Not disclosed ,,,"[Unix, Performance tuning, Linux, DBA Administrator, Database, Sybase DBA, SAP Basis, Stored procedures]"
DB,Database Administrator,,Not disclosed ,,,"[Database architecture, Data modeling, Database management, Database Administrator, Modeling, DBMS, Database administration, Database design]"
DB,Database Administrator,,Not disclosed ,,,"[Oracle database, Aix, MS SQL, Linux, Db2, Solaris, ms-dos, Troubleshooting]"
DB,MySQL database administrator (Experience 4- 6 years),,Not disclosed ,,,"[server, code, software, developing, HTML, tools, coding, database]"
DB,Database Administrator,,Not disclosed ,,,"[Data migration, Linux, MySQL, Ethernet, Perl, Apache, Open source, Technical support]"
DB,MySQL/MariaDB Database Administrator,,Not disclosed ,,,"[Performance tuning, Linux, Data management, Access management, MySQL, Shell scripting, data governance, Windows]"
DB,GreenPlum DBA Developer,,Not disclosed ,,,"[Performance tuning, Postgresql, greenplum, Database administration, Database, Database maintenance, Management, Business solutions]"
DB,Sybase DBA,,Not disclosed ,,,"[Unix, Linux, Disaster recovery, Database administration, Database, Sybase DBA, Perl, Troubleshooting]"
DB,Database Administrator / Developer,,Not disclosed ,,,"[Computer science, Performance tuning, SAN, French, Web technologies, Analytical, Database maintenance, Database Administrator]"
DB,DB2 DBA Professional,,Not disclosed ,,,"[RCA, ISO, Db2, Disaster recovery, Production control, ITSM, Database, Application development]"
DB,MySQL DBA,,Not disclosed ,,,"[MySQL database administration, Linux, Consulting, Database administration, Asap, Scripting, administration, dbms]"
DB,Database Administrator,,Not disclosed ,,,"[Technical product configuration, c++, C, design, MySQL, JavaScript, integration PHP, HTML]"
DB,Lead DataBase Administrator,,Not disclosed ,,,"[Lead Database Administrator, Leadership training, Software development life cycle, Manager Technology, Management, DBMS, Development, Technology]"
DB,Senior DBA Project (Support),,Not disclosed ,,,"[Log shipping, Administration, MS SQL, project support, Disaster recovery, Database, Archiving, Troubleshooting]"
DB,Senior DBA - Operations,,Not disclosed ,,,"[MS SQL, Operations Manager, Database design, Database administration, Performance optimization, Monitoring, Testing, DBMS]"
DB,Database Administrator,,Not disclosed ,,,"[VMware, Linux, Networking, MySQL, Database administration, Active directory, Oracle, Business intelligence]"
DB,Database Administrator,,Not disclosed ,,,"[Computer science, Performance tuning, PDF, linux development, MySQL, Database, Open source, Monitoring]"
DB,DB2 DBA Consultant,,Not disclosed ,,,"[BPO, Payroll, Staffing, query, Database administration, db2 dba, Performance monitoring, Tuning]"
DB,Senior MySQL DBA Developer,,Not disclosed ,,,"[Monitoring tools, Linux, data security, GCP, MySQL, Disaster recovery, Cloud, Database administration]"
DB,Database Administrator,,Not disclosed ,,,"[Performance tuning, Change management, Data management, MySQL, Shell scripting, Database administration, Veritas, Troubleshooting]"
DB,PostgreSQL Database Administrator,,Not disclosed ,,,"[Linux, Performance management, Production support, Schema, Application development, data integrity, Windows, Troubleshooting]"
DB,MYSQL DBA,,Not disclosed ,,,"[Architecture, MySQL, Database, Database administration, Monitoring, DBMS, Administration]"
DB,MySQL DBA,,Not disclosed ,,,"[Mysql Dba, Database Administration, Linux, Shell Scripting, Capacity Planning, Backup, Performance Tuning, Database Architecture]"
DB,Database Administrator,,Not disclosed ,,,"[tables, data modeling, database administrator, restore, build, procedures, design, utilities]"
DB,Senior MySQL Database Administrator,,Not disclosed ,,,"[Computer science, Linux, JBoss, Cloud Services, Writing skills, Cloud, Database administration, Apache]"
DB,MySQL Database Administrator ( DBA ),,Not disclosed ,,,"[Performance tuning, linux development, Architecture, MySQL, Database administration, Database, Management, Open source]"
DB,Core DBA(Mumbai),,Not disclosed ,,,"[Oracle database, Performance tuning, Cloud, Database administration, Oracle RAC, RAM, administration, core]"
DB,Dot Net / PHP / DBA / IOS / Android Developer,,Not disclosed ,,,"[Interpersonal skills, Analytical, Database administration, PHP, Management, IOS, Information technology, Android]"
DB,Database Engineer/ Database Administrator,,Not disclosed ,,,"[data cleansing, Data migration, Data conversion, Coding, Database design, XML, Toad, Application development]"
DB,Senior Database Administrator,,Not disclosed ,,,"[Unix, Linux, Networking, MySQL, Database administration, Database Administrator, Oracle, Troubleshooting]"
DB,Database Administrator,,Not disclosed ,,,"[SQL Server Dba, Database Administration, Mssql Dba, SQL Server Administration, MySQL Database Administration, SQL Servers, SQL database, Serv]"
DB,Database Administrator,,Not disclosed ,,,"[Coding, Database design, Information security, Flex, Network security, Database Administrator, Troubleshooting, Information technology]"
DB,Database Administrator,,Not disclosed ,,,"[Database Administrator, Database administration, DBMS, Administration]"
DB,DBA Specialist,,Not disclosed ,,,"[Computer science, cassandra, devops, MySQL, SQLite, Database, Database administration, SQL scripting]"
DB,DBA - Team Lead-SFMS - HUB Operations,,Not disclosed ,,,"[Unix, Aix, Performance tuning, Linux, Windows, Oracle, Open source, mysql database administrator]"
DB,Senior MySQL Database Administrator,,Not disclosed ,,,"[cloud services, python, java, apache, computer science, academic, mysql database, linux]"
DB,MySQL DBA,,Not disclosed ,,,"[MySQL, Database administration, DBMS, Administration]"
DB,Mysql DBA Professional,,Not disclosed ,,,"[MySQL, Database administration, Administration, DBMS]"
DB,DB2 DBA Professional,,Not disclosed ,,,"[Performance tuning, Db2, Database design, Analytical, database security, Database, data integrity, Database maintenance]"
DB,Database Administrator,,Not disclosed ,,,"[Administration, Automation, Db2, MySQL, Perl, Oracle, Troubleshooting, Open source]"
DB,DBA - Database Administrator,,Not disclosed ,,,"[Performance tuning, MS SQL, Disaster recovery, Database, Windows, Database Administrator, Active Directory, Verbal communication]"
DB,Database Administrator,,Not disclosed ,,,"[RCA, Coding, Database design, Disaster recovery, Programming, Management, Database Administrator, Monitoring]"
DB,Sybase DBA,,Not disclosed ,,,"[Architect, Database design, Sybase IQ, Sybase DBA, Oracle, SyBase, Monitoring, SQL]"
DB,Sr. DevOps Engineer - DevOps DBA,,Not disclosed ,,,"[Performance tuning, Automation, devops, Configuration management, Database administration, Troubleshooting, Data warehousing, Information technology]"
DB,Database Administrator L1,,Not disclosed ,,,"[Service management, Housekeeping, PDF, Performance management, Coding, Database design, database security, Archiving]"
DB,Database Administrator,,Not disclosed ,,,"[parking, Oracle SQL, MySQL, Banking, Corporate, Database administration, network services, Database Administrator]"
DB,Database Administrator,,Not disclosed ,,,"[Backend, Coding, Database design, Postgresql, MySQL, Debugging, Technical support, Monitoring]"
DB,Database Administrator,,Not disclosed ,,,"[Computer science, Database administration, OLAP, Customer support, OLTP, SyBase, Virtualization, Client management]"
DB,DBA Genius (DBA / SDBA),,Not disclosed ,,,"[MySQL, Database administration, Perl, Scripting, administration, dbms]"
DB,Teradata DBA,,Not disclosed ,,,"[Unix, Linux, Staffing, Shell scripting, Database administration, Data collection, MVC, Stored procedures]"
DB,Database Administrator Cassandra,,Not disclosed ,,,"[Performance tuning, LDAP, cassandra, Data modeling, SSRS, Database administration, SSIS, MCSE]"
DB,Database Administrator - Teradata,,Not disclosed ,,,"[Performance tuning, Automation, Staffing, database security, Database, Application development, Database maintenance, Management]"
DB,Database Administrator(DBA),,Not disclosed ,,,"[Performance tuning, Staffing, MySQL, DNS, Oracle, Troubleshooting, JIRA, SSL]"
DB,"Database Administrator,Pan India",,Not disclosed ,,,"[Capacity Planning, Backup, Sql Server, Technical Support, Database Design, Aws, System Security, Production Support]"
DB,Database Administrator MySQL,,Not disclosed ,,,"[Performance tuning, MySQL database administration, Database design, Star, Schema, PLSQL, Database Administrator, Business Executive]"
DB,DBA - Database Administrator,,Not disclosed ,,,"[Oracle Apps, operational support, PDF, SQL Tuning, Consulting, Database administration, Database, Troubleshooting]"
DB,Oracle DBA Developer,,Not disclosed ,,,"[Oracle database, Training, database security, Debugging, Oracle DBA, DBMS, Development, Oracle]"
DB,Oracle DBA Developer,,Not disclosed ,,,"[Oracle database, Training, database security, Debugging, Oracle DBA, Oracle, Database administration, DBMS]"
DB,Microsoft SQL Server DBA,,Not disclosed ,,,"[SSRS, Database administration, SQL Server integration services, Database, SSIS, System analysis, SQL Server dba, Monitoring]"
DB,Oracle EBS DBA Professional,,Not disclosed ,,,"[E-learning, Administration, PSU, Database administration, Oracle e-business suite, DBMS, Eb, EBS]"
DB,Consultant Databases - CDB,,Not disclosed ,,,"[Computer science, Investment products, PDF, Wealth management, Quality check, Mutual funds, Database, Asset management]"
DB,Database Consultant,,Not disclosed ,,,"[Monitoring tools, Oracle SQL, Db2, Event management, Solarwinds, Cloud, Database, Management]"
DB,SQL DBA Consultant,,Not disclosed ,,,"[BPO, Patch management, Application support, Payroll, RDBMS, Storage management, DBMS, SQL DBA]"
DB,Oracle Database Admin,,Not disclosed ,,,"[Oracle database, Performance tuning, PDF, RAC, Oracle DBA, Database Administrator, RMAN, dbms]"
DB,HCL Hiring For Oracle DBA with PL/SQL Role,,Not disclosed ,,,"[Oracle DBA, PLSQL, Oracle, Hiring, SQL, Oracle SQL, Database administration, SQL DBA]"
DB,Hiring Oracle Apps DBA Consultant For Leading MNC!!,,16-25 Lacs PA ,,,"[Oracle Apps Dba, Apps DBA, Oracle Apps Database, oracle EBC, R12, oracle 12c, Oracle DBA, Oracle Core Dba]"
DB,Lead Oracle EBS DBA,,Not disclosed ,,,"[Performance tuning, Automation, Linux, Production support, RDBMS, XML, Database administration, Windows]"
DB,MongoDB DBA,,Not disclosed ,,,"[Computer science, NoSQL, Linux, GCP, MongoDB, Windows, Troubleshooting, JIRA]"
DB,Lab Database Administrator,,Not disclosed ,,,"[Sales, Wordpress, CMS, Database, Research, Database Administrator, Database administration, DBMS]"
DB,Software Technologist I/II - DBA,,Not disclosed ,,,"[Computer science, Performance tuning, MS SQL, Manager Quality Assurance, Linux, Networking, Database administration, Healthcare]"
DB,Postgresql Database Administrator (AWS Aurora),,Not disclosed ,,,"[Aws Aurora, Postgresql Database Administration, Aws Iam, AWS, AWS Dms, Administration, Database administration, IAM]"
DB,DBA - SQL SERVER Operations,,Not disclosed ,,,"[MS SQL, Operations Manager, Load testing, SSRS, Database administration, Windows, Stored procedures, SSIS]"
DB,Oracle DBA,,Not disclosed ,,,"[Oracle DBA, Oracle RAC, Oracle database, database design, Oracle Database software, schema management, testing, Oracle databases]"
